age,gender,country,self_employed,family_history,treatment,work_interfere,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence
27,female,United Kingdom,No,Yes,No,Sometimes,No,No,Don't know,No,No,No,No,Somewhat easy,No,No,Some of them,Yes,No,Maybe,No,No
27,male,United Kingdom,No,No,Yes,Sometimes,No,No,Don't know,No,No,No,No,Somewhat easy,No,No,Some of them,Yes,No,Maybe,No,No
27,male,Switzerland,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,Maybe,Yes,No
27,male,Thailand,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,Maybe,Yes,No
27,male,United Kingdom,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,Maybe,Yes,No
27,male,United Kingdom,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,Maybe,Yes,No
27,male,United Kingdom,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,Maybe,Yes,No
27,male,United Kingdom,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,Maybe,Yes,No
27,male,United Kingdom,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,Maybe,Yes,No
27,male,United Kingdom,No,Yes,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,Maybe,Yes,No
27,male,United Kingdom,No,No,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,Maybe,Yes,No
28,male,United Kingdom,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Don't know,No,No,Some of them,Some of them,No,Maybe,Don't know,No
28,female,United Kingdom,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,Maybe,Don't know,No
28,male,United Kingdom,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,Maybe,Don't know,No
28,female,United Kingdom,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,Maybe,Don't know,No
28,male,United Kingdom,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,Maybe,Don't know,No
28,male,United Kingdom,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,Maybe,Don't know,No
28,male,United Kingdom,No,No,No,Sometimes,No,No,Don't know,No,No,No,No,Somewhat easy,No,No,Some of them,Yes,No,Maybe,No,No
28,male,United Kingdom,No,No,No,Sometimes,No,No,Don't know,No,No,No,No,Somewhat easy,No,No,Some of them,Yes,No,Maybe,No,No
28,male,United Kingdom,No,Yes,Yes,Sometimes,No,No,Don't know,Not sure,No,No,Yes,Somewhat easy,No,No,Some of them,Yes,No,Maybe,No,No
28,male,United Kingdom,No,Yes,Yes,Sometimes,No,No,Don't know,Not sure,No,No,Yes,Somewhat easy,No,No,Some of them,Yes,No,Maybe,No,No
28,male,United Kingdom,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,Maybe,Yes,No
28,male,United Kingdom,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,Maybe,Yes,No
28,male,United Kingdom,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,Maybe,Yes,No
28,male,United Kingdom,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,Maybe,Yes,No
28,male,United Kingdom,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,Maybe,Yes,No
28,male,United Kingdom,Yes,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,Maybe,Yes,No
28,male,United Kingdom,No,Yes,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,Maybe,Yes,No
28,male,United Kingdom,No,Yes,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,Maybe,Yes,No
28,male,United Kingdom,No,No,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,Maybe,Yes,No
28,female,United Kingdom,No,No,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,Maybe,Yes,No
28,female,United Kingdom,No,No,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,Maybe,Yes,No
28,female,United Kingdom,No,No,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,Maybe,Yes,No
28,male,United Kingdom,No,No,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,Maybe,Yes,No
28,female,United Kingdom,No,No,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,Maybe,Yes,No
28,male,United Kingdom,No,No,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,Maybe,Yes,No
29,male,United Kingdom,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,Maybe,Don't know,No
29,female,United Kingdom,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,Maybe,Don't know,No
29,male,United Kingdom,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,Maybe,Don't know,No
29,male,United Kingdom,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,Maybe,Don't know,No
29,male,United Kingdom,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,Maybe,Don't know,No
29,male,United Kingdom,No,No,No,Sometimes,No,No,Don't know,No,No,No,No,Somewhat easy,No,No,Some of them,Yes,No,Maybe,No,No
29,male,United States,No,No,No,Sometimes,No,No,Don't know,No,No,No,No,Somewhat easy,No,No,Some of them,Yes,No,Maybe,No,No
29,male,United States,No,No,No,Sometimes,No,No,Don't know,No,No,No,No,Somewhat easy,No,No,Some of them,Yes,No,Maybe,No,No
29,male,United States,No,Yes,No,Sometimes,No,No,Don't know,No,No,No,No,Somewhat easy,No,No,Some of them,Yes,No,Maybe,No,No
29,female,United States,No,No,Yes,Sometimes,No,No,Don't know,No,No,No,No,Somewhat easy,No,No,Some of them,Yes,No,Maybe,No,No
29,female,United States,No,No,Yes,Sometimes,No,No,Don't know,No,No,No,No,Somewhat easy,No,No,Some of them,Yes,No,Maybe,No,No
29,male,United Kingdom,No,Yes,Yes,Sometimes,No,No,Don't know,Not sure,No,No,Yes,Somewhat easy,No,No,Some of them,Yes,No,Maybe,No,No
29,male,United Kingdom,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,Maybe,Yes,No
29,male,United Kingdom,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,Maybe,Yes,No
29,male,United Kingdom,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,Maybe,Yes,No
29,male,United Kingdom,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,Maybe,Yes,No
29,male,United Kingdom,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,Maybe,Yes,No
29,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,Maybe,Yes,No
29,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,Maybe,Yes,No
29,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,Maybe,Yes,No
29,male,United Kingdom,No,Yes,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,Maybe,Yes,No
29,female,United Kingdom,No,No,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,Maybe,Yes,No
29,male,United Kingdom,No,No,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,Maybe,Yes,No
29,male,United Kingdom,No,No,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,Maybe,Yes,No
29,male,United Kingdom,No,No,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,Maybe,Yes,No
29,male,United Kingdom,No,No,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,Maybe,Yes,No
29,male,United Kingdom,No,No,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,Maybe,Yes,No
30,male,United States,Yes,No,Yes,Sometimes,No,Yes,No,No,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Some of them,No,Maybe,Don't know,No
30,male,United States,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,Maybe,Don't know,No
30,female,United States,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,Maybe,Don't know,No
30,male,United States,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,Maybe,No,No
30,male,United States,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,Maybe,No,No
30,male,United States,Yes,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,Maybe,No,No
30,male,United States,Yes,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,Maybe,No,No
30,male,United States,No,No,No,Sometimes,No,No,Don't know,No,No,No,No,Somewhat easy,No,No,Some of them,Yes,No,Maybe,No,No
30,male,United States,No,Yes,No,Sometimes,No,No,Don't know,No,No,No,No,Somewhat easy,No,No,Some of them,Yes,No,Maybe,No,No
30,female,United States,No,Yes,Yes,Sometimes,No,No,Don't know,Not sure,No,No,Yes,Somewhat easy,No,No,Some of them,Yes,No,Maybe,No,No
30,female,United States,No,Yes,Yes,Sometimes,No,No,Don't know,Not sure,No,No,Yes,Somewhat easy,No,No,Some of them,Yes,No,Maybe,No,No
30,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
30,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
30,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
30,female,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
30,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
30,male,United States,Yes,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
30,male,United States,No,Yes,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
30,male,United States,No,No,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,No,Yes,No
31,male,United States,Yes,No,Yes,Sometimes,No,Yes,No,No,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Some of them,No,No,Don't know,No
31,male,United States,Yes,No,Yes,Sometimes,No,Yes,No,No,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Some of them,No,No,Don't know,No
31,male,United States,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,No,No,No
31,male,United States,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,No,No,No
31,female,United States,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,No,No,No
31,male,United States,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,No,No,No
31,female,United States,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,No,No,No
31,female,United States,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,No,No,No
31,male,United States,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,No,No,No
31,female,United States,No,Yes,No,Sometimes,No,No,Don't know,No,No,No,No,Somewhat easy,No,No,Some of them,Yes,No,No,No,No
31,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
31,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
31,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
31,female,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
31,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
31,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
31,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
31,male,United States,No,Yes,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
31,male,United States,No,Yes,No,Sometimes,No,Yes,Don't know,Yes,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
31,male,United States,No,No,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,No,Yes,No
31,male,United States,No,No,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,No,Yes,No
31,male,United States,No,No,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,No,Yes,No
32,male,United States,Yes,No,Yes,Sometimes,No,Yes,No,No,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Some of them,No,No,Don't know,No
32,male,United States,Yes,No,Yes,Sometimes,No,Yes,No,No,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Some of them,No,No,Don't know,No
32,female,United States,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,No,No,No
32,female,United States,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,No,No,No
32,male,United States,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,No,No,No
32,male,United States,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,No,No,No
32,male,United States,Yes,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,No,No,No
32,female,United States,No,No,No,Sometimes,No,No,Don't know,No,No,No,No,Somewhat easy,No,No,Some of them,Yes,No,No,No,No
32,male,United States,No,Yes,Yes,Sometimes,No,No,Don't know,Not sure,No,No,Yes,Somewhat easy,No,No,Some of them,Yes,No,No,No,No
32,male,United States,No,Yes,Yes,Sometimes,No,No,Don't know,Not sure,No,No,Yes,Somewhat easy,No,No,Some of them,Yes,No,No,No,No
32,male,United States,No,Yes,Yes,Sometimes,No,No,Don't know,Not sure,No,No,Yes,Somewhat easy,No,No,Some of them,Yes,No,No,No,No
32,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
32,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
32,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
32,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
32,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
32,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
32,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
32,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
32,male,United States,Yes,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
32,male,United States,Yes,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
32,male,United States,No,Yes,No,Sometimes,No,Yes,Don't know,Yes,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
32,male,United States,No,Yes,No,Sometimes,No,Yes,Don't know,Yes,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
32,female,United States,No,Yes,No,Sometimes,No,Yes,Don't know,Yes,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
32,male,United States,No,No,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,No,Yes,No
32,male,United States,No,No,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,No,Yes,No
32,other,United States,No,No,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,No,Yes,No
32,male,United States,No,No,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,No,Yes,No
32,male,United States,No,No,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,No,Yes,No
32,male,United States,No,No,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,No,Yes,No
32,female,United States,No,No,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,No,Yes,No
33,female,United States,Yes,No,Yes,Sometimes,No,Yes,No,No,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Some of them,No,No,Don't know,No
33,male,United States,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,No,No,No
33,male,United States,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,No,No,No
33,male,United States,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,No,No,No
33,male,United States,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,No,No,No
33,male,United States,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,No,No,No
33,male,United States,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,No,No,No
33,male,United States,Yes,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,No,No,No
33,female,United States,Yes,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,No,No,No
33,male,United States,No,Yes,No,Sometimes,No,No,Don't know,No,No,No,No,Somewhat easy,No,No,Some of them,Yes,No,No,No,No
33,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
33,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
33,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
33,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
33,female,United States,Yes,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
33,male,United States,Yes,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
33,male,United States,No,Yes,No,Sometimes,No,Yes,Don't know,Yes,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
33,male,United States,No,Yes,No,Sometimes,No,Yes,Don't know,Yes,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
33,female,United States,No,No,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,No,Yes,No
33,male,United States,No,No,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,No,Yes,No
33,female,United States,No,No,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,No,Yes,No
34,male,United States,No,No,Yes,Sometimes,No,Yes,No,No,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Some of them,No,No,Don't know,No
34,male,United States,Yes,No,Yes,Sometimes,No,Yes,No,No,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Some of them,No,No,Don't know,No
34,male,United States,Yes,No,Yes,Sometimes,No,Yes,No,No,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Some of them,No,No,Don't know,No
34,male,United States,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,No,No,No
34,male,United States,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,No,No,No
34,male,United States,No,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,No,No,No
34,male,United States,Yes,Yes,Yes,Sometimes,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,Some of them,No,No,No,No
34,male,United States,No,No,No,Sometimes,No,No,Don't know,No,No,No,No,Somewhat easy,No,No,Some of them,Yes,No,No,No,No
34,female,United States,No,Yes,No,Sometimes,No,No,Don't know,No,No,No,No,Somewhat easy,No,No,Some of them,Yes,No,No,No,No
34,male,United States,No,Yes,No,Sometimes,No,No,Don't know,No,No,No,No,Somewhat easy,No,No,Some of them,Yes,No,No,No,No
34,female,United States,No,No,Yes,Sometimes,No,No,Don't know,No,No,No,No,Somewhat easy,No,No,Some of them,Yes,No,No,No,No
34,female,United States,No,No,Yes,Sometimes,No,No,Don't know,No,No,No,No,Somewhat easy,No,No,Some of them,Yes,No,No,No,No
34,female,United States,No,Yes,Yes,Sometimes,No,No,Don't know,Not sure,No,No,Yes,Somewhat easy,No,No,Some of them,Yes,No,No,No,No
34,female,United States,No,Yes,Yes,Sometimes,No,No,Don't know,Not sure,No,No,Yes,Somewhat easy,No,No,Some of them,Yes,No,No,No,No
34,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
34,female,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
34,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
34,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
34,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
34,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
34,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
34,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
34,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
34,male,United States,No,No,No,Sometimes,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
34,male,United States,No,Yes,No,Sometimes,No,Yes,Don't know,Yes,No,No,Yes,Very easy,Yes,No,Yes,Yes,No,No,Yes,No
34,male,United States,No,No,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,No,Yes,No
34,male,United States,No,No,Yes,Sometimes,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,No,Yes,No
